"exchange","timestamp","timestampNanoseconds","isBid","price","volume","tradeId"
"gdax","2021-05-03T17:23:23.000Z",307000,true,57796.14,0.0086198,163932696
"gdax","2021-05-03T17:23:23.000Z",442000,true,57796.14,0.01950913,163932697
"gdax","2021-05-03T17:23:23.000Z",550000,true,57796.14,0.00691094,163932699
"gdax","2021-05-03T17:23:23.000Z",550000,true,57796.14,0.13084539,163932698
"gdax","2021-05-03T17:23:23.000Z",550000,true,57796.14,0.01988732,163932700
"gdax","2021-05-03T17:23:23.000Z",926000,false,57796.13,0.00623942,163932703
"gdax","2021-05-03T17:23:23.000Z",926000,false,57796.13,0.05,163932702
"gdax","2021-05-03T17:23:23.000Z",926000,false,57796.13,0.20539854,163932701
"gdax","2021-05-03T17:23:24.000Z",308000,true,57796.14,0.00827577,163932704
"gdax","2021-05-03T17:23:24.000Z",396000,true,57796.14,0.00035557,163932705
"gdax","2021-05-03T17:23:24.000Z",688000,true,57796.14,0.00167018,163932706
"gdax","2021-05-03T17:23:24.000Z",760000,false,57796.13,0.00191321,163932707
"gdax","2021-05-03T17:23:24.000Z",817000,true,57796.14,0.002,163932708
"gdax","2021-05-03T17:23:24.000Z",904000,true,57796.14,0.00447092,163932709
"gdax","2021-05-03T17:23:25.000Z",109000,true,57796.14,0.00040475,163932710
"gdax","2021-05-03T17:23:25.000Z",685000,true,57799.94,0.12766373,163932712
"gdax","2021-05-03T17:23:25.000Z",685000,true,57796.14,0.21151815,163932711
"gdax","2021-05-03T17:23:26.000Z",94000,true,57796.29,0.00031867,163932713
"gdax","2021-05-03T17:23:26.000Z",591000,true,57799.94,0.00082634,163932714
"gdax","2021-05-03T17:23:27.000Z",363000,true,57797.49,0.00165584,163932715
"gdax","2021-05-03T17:23:27.000Z",689000,true,57799.95,1.27870929,163932720
"gdax","2021-05-03T17:23:27.000Z",689000,true,57798.66,0.35777986,163932718
"gdax","2021-05-03T17:23:27.000Z",689000,true,57796.18,0.05490597,163932717
"gdax","2021-05-03T17:23:27.000Z",689000,true,57796.18,0.00860488,163932716
"gdax","2021-05-03T17:23:27.000Z",689000,true,57798.68,1.3,163932719
"gdax","2021-05-03T17:23:27.000Z",834000,false,57799.99,0.00746,163932721
"gdax","2021-05-03T17:23:27.000Z",834000,false,57799.99,0.00361208,163932722
"gdax","2021-05-03T17:23:28.000Z",167000,true,57800,0.18013681,163932723
"gdax","2021-05-03T17:23:29.000Z",115000,true,57800,0.00082655,163932724
"gdax","2021-05-03T17:23:29.000Z",232000,true,57800,0.01968186,163932725
"gdax","2021-05-03T17:23:29.000Z",236000,false,57799.99,0.00361208,163932727
"gdax","2021-05-03T17:23:29.000Z",236000,false,57799.99,0.00134792,163932728
"gdax","2021-05-03T17:23:29.000Z",236000,false,57799.99,0.00011289,163932726
"gdax","2021-05-03T17:23:30.000Z",47000,false,57799.99,0.00086946,163932729
"gdax","2021-05-03T17:23:30.000Z",365000,true,57800,0.00015511,163932730
"gdax","2021-05-03T17:23:30.000Z",458000,false,57799.99,0.00050525,163932731
"gdax","2021-05-03T17:23:30.000Z",571000,true,57800,0.16476008,163932732
"gdax","2021-05-03T17:23:30.000Z",576000,true,57800,0.0155916,163932733
"gdax","2021-05-03T17:23:30.000Z",583000,true,57800,0.00139072,163932734
"gdax","2021-05-03T17:23:30.000Z",746000,false,57799.99,0.0004527,163932735
"gdax","2021-05-03T17:23:30.000Z",806000,false,57799.99,0.00428467,163932736
"gdax","2021-05-03T17:23:30.000Z",806000,false,57799.99,0.00715333,163932737
"gdax","2021-05-03T17:23:31.000Z",237000,true,57800,0.0050766,163932738
"gdax","2021-05-03T17:23:32.000Z",752000,true,57800,0.0134897,163932739
"gdax","2021-05-03T17:23:33.000Z",408000,true,57800,0.00019816,163932740
"gdax","2021-05-03T17:23:33.000Z",464000,true,57800,0.03392676,163932741
"gdax","2021-05-03T17:23:33.000Z",532000,true,57800,0.02082814,163932742
"gdax","2021-05-03T17:23:33.000Z",603000,true,57800,0.02793235,163932743
"gdax","2021-05-03T17:23:34.000Z",266000,true,57800,0.00082655,163932744
"gdax","2021-05-03T17:23:35.000Z",693000,true,57799.72,0.02627349,163932745
"gdax","2021-05-03T17:23:35.000Z",951000,true,57799.71,0.04310195,163932746
"gdax","2021-05-03T17:23:36.000Z",224000,true,57799.48,0.00010347,163932747
"gdax","2021-05-03T17:23:36.000Z",498000,true,57796.59,0.0001551,163932748
"gdax","2021-05-03T17:23:36.000Z",578000,true,57796.59,0.00724682,163932749
"gdax","2021-05-03T17:23:37.000Z",65000,false,57797.81,0.00052204,163932750
"gdax","2021-05-03T17:23:37.000Z",238000,true,57797.82,0.01611514,163932751
"gdax","2021-05-03T17:23:37.000Z",305000,true,57797.82,0.01696604,163932752
"gdax","2021-05-03T17:23:37.000Z",358000,false,57797.81,0.02142091,163932753
"gdax","2021-05-03T17:23:37.000Z",693000,true,57797.82,0.00167002,163932754
"gdax","2021-05-03T17:23:37.000Z",809000,true,57799.47,0.10438483,163932756
"gdax","2021-05-03T17:23:37.000Z",809000,true,57797.82,0.0652488,163932755
"gdax","2021-05-03T17:23:37.000Z",852000,true,57799.47,0.34673441,163932757
"gdax","2021-05-03T17:23:38.000Z",224000,true,57799.72,0.000267,163932758
"gdax","2021-05-03T17:23:38.000Z",439000,true,57799.72,0.02,163932759
"gdax","2021-05-03T17:23:38.000Z",543000,true,57799.72,0.0319,163932760
"gdax","2021-05-03T17:23:38.000Z",568000,true,57800,0.16994224,163932762
"gdax","2021-05-03T17:23:38.000Z",568000,true,57799.72,0.00005776,163932761
"gdax","2021-05-03T17:23:38.000Z",584000,true,57800,0.39410644,163932763
"gdax","2021-05-03T17:23:38.000Z",584000,true,57800,0.00654445,163932764
"gdax","2021-05-03T17:23:38.000Z",584000,true,57803.32,0.02217998,163932765
"gdax","2021-05-03T17:23:38.000Z",619000,true,57803.69,0.00331117,163932766
"gdax","2021-05-03T17:23:38.000Z",723000,true,57803.69,0.00132435,163932767
"gdax","2021-05-03T17:23:38.000Z",856000,true,57803.69,0.41,163932768
"gdax","2021-05-03T17:23:38.000Z",922000,true,57803.69,0.00172161,163932769
"gdax","2021-05-03T17:23:38.000Z",964000,true,57803.69,0.00634287,163932770
"gdax","2021-05-03T17:23:39.000Z",136000,false,57810.16,0.00737605,163932773
"gdax","2021-05-03T17:23:39.000Z",136000,false,57810.16,0.00746,163932772
"gdax","2021-05-03T17:23:39.000Z",136000,false,57810.16,0.00746,163932771
"gdax","2021-05-03T17:23:39.000Z",204000,true,57810.17,0.00445346,163932774
"gdax","2021-05-03T17:23:39.000Z",337000,false,57810.18,0.0026082,163932775
"gdax","2021-05-03T17:23:39.000Z",345000,true,57810.19,0.00016684,163932776
"gdax","2021-05-03T17:23:39.000Z",484000,true,57810.69,0.02718965,163932778
"gdax","2021-05-03T17:23:39.000Z",484000,true,57810.19,0.0015748,163932777
"gdax","2021-05-03T17:23:40.000Z",806000,true,57810.69,0.00253078,163932779
"gdax","2021-05-03T17:23:41.000Z",127000,false,57810.68,0.00704458,163932780
"gdax","2021-05-03T17:23:41.000Z",127000,false,57810.68,0.00746,163932781
"gdax","2021-05-03T17:23:41.000Z",127000,false,57810.68,0.03949542,163932782
"gdax","2021-05-03T17:23:41.000Z",206000,false,57810.68,0.00174156,163932785
"gdax","2021-05-03T17:23:41.000Z",206000,false,57810.68,0.00178192,163932786
"gdax","2021-05-03T17:23:41.000Z",206000,false,57810.68,0.0232,163932783
"gdax","2021-05-03T17:23:41.000Z",206000,false,57810.68,0.1181041,163932784
"gdax","2021-05-03T17:23:41.000Z",276000,false,57810.67,0.0232,163932787
"gdax","2021-05-03T17:23:41.000Z",276000,false,57810.17,0.05,163932788
"gdax","2021-05-03T17:23:41.000Z",276000,false,57810.16,0.04262395,163932789
"gdax","2021-05-03T17:23:41.000Z",276000,false,57810.16,0.29597647,163932790
"gdax","2021-05-03T17:23:41.000Z",847000,true,57806.66,0.00134867,163932791
"gdax","2021-05-03T17:23:42.000Z",196000,true,57806.66,0.00082655,163932792
"gdax","2021-05-03T17:23:42.000Z",873000,true,57806.66,0.00082649,163932793
"gdax","2021-05-03T17:23:43.000Z",37000,false,57806.65,0.00236708,163932794
"gdax","2021-05-03T17:23:43.000Z",76000,true,57806.66,0.00040475,163932795
"gdax","2021-05-03T17:23:43.000Z",761000,true,57806.66,0.00166996,163932796
"gdax","2021-05-03T17:23:44.000Z",100000,false,57806.65,0.12746708,163932800
"gdax","2021-05-03T17:23:44.000Z",100000,false,57806.65,0.1,163932799
"gdax","2021-05-03T17:23:44.000Z",100000,false,57806.65,0.0229,163932798
"gdax","2021-05-03T17:23:44.000Z",100000,false,57806.65,0.08363292,163932797
"gdax","2021-05-03T17:23:44.000Z",197000,true,57806.65,0.00566199,163932801
"gdax","2021-05-03T17:23:44.000Z",371000,true,57806.65,0.00023239,163932802
"gdax","2021-05-03T17:23:44.000Z",721000,false,57806.08,0.05,163932804
"gdax","2021-05-03T17:23:44.000Z",721000,false,57806.08,0.01013,163932805
"gdax","2021-05-03T17:23:44.000Z",721000,false,57806.08,0.0229,163932803
"gdax","2021-05-03T17:23:44.000Z",780000,false,57806.08,0.006918,163932806
"gdax","2021-05-03T17:23:45.000Z",211000,true,57806.08,0.00386709,163932807
"gdax","2021-05-03T17:23:46.000Z",172000,true,57806.08,0.00026702,163932808
"gdax","2021-05-03T17:23:46.000Z",760000,false,57806.07,0.0229,163932809
"gdax","2021-05-03T17:23:46.000Z",760000,false,57806.06,0.28795769,163932810
"gdax","2021-05-03T17:23:46.000Z",825000,true,57806.07,0.0001551,163932811
"gdax","2021-05-03T17:23:46.000Z",993000,true,57806.07,0.00123948,163932812
"gdax","2021-05-03T17:23:47.000Z",164000,true,57806.07,0.00082642,163932813
"gdax","2021-05-03T17:23:47.000Z",455000,false,57806.05,0.00878072,163932816
"gdax","2021-05-03T17:23:47.000Z",455000,false,57806.06,0.02231928,163932815
"gdax","2021-05-03T17:23:47.000Z",455000,false,57806.06,0.0229,163932814
"gdax","2021-05-03T17:23:47.000Z",935000,true,57806.06,0.00358136,163932818
"gdax","2021-05-03T17:23:47.000Z",935000,true,57806.02,0.004,163932817
"gdax","2021-05-03T17:23:48.000Z",138000,false,57806.05,0.00019141,163932819
"gdax","2021-05-03T17:23:48.000Z",347000,false,57806.05,0.00154077,163932821
"gdax","2021-05-03T17:23:48.000Z",347000,false,57806.05,0.00170976,163932820
"gdax","2021-05-03T17:23:48.000Z",564000,true,57806.07,0.00015383,163932822
"gdax","2021-05-03T17:23:48.000Z",564000,true,57806.07,0.00007873,163932823
"gdax","2021-05-03T17:23:48.000Z",778000,true,57806.07,0.00105421,163932824
"gdax","2021-05-03T17:23:48.000Z",778000,true,57810.69,0.00060479,163932826
"gdax","2021-05-03T17:23:48.000Z",778000,true,57806.66,0.00343004,163932825
"gdax","2021-05-03T17:23:48.000Z",853000,true,57810.69,0.0033913,163932827
"gdax","2021-05-03T17:23:48.000Z",885000,false,57807.77,0.00017386,163932828
"gdax","2021-05-03T17:23:48.000Z",920000,false,57807.78,0.00376476,163932829
"gdax","2021-05-03T17:23:48.000Z",954000,false,57807.78,0.00018154,163932830
"gdax","2021-05-03T17:23:49.000Z",638000,false,57807.77,0.00134904,163932831
"gdax","2021-05-03T17:23:49.000Z",950000,true,57808.78,0.00031867,163932832
"gdax","2021-05-03T17:23:50.000Z",732000,true,57810.69,0.00270635,163932835
"gdax","2021-05-03T17:23:50.000Z",732000,true,57808.78,0.00099247,163932834
"gdax","2021-05-03T17:23:50.000Z",732000,true,57808.78,0.00478133,163932833
"gdax","2021-05-03T17:23:51.000Z",323000,false,57810.68,0.00134867,163932836
"gdax","2021-05-03T17:23:51.000Z",439000,true,57810.69,0.00301206,163932837
"gdax","2021-05-03T17:23:51.000Z",500000,true,57810.69,0.02638053,163932839
"gdax","2021-05-03T17:23:51.000Z",500000,true,57810.69,0.03300061,163932838
"gdax","2021-05-03T17:23:52.000Z",623000,true,57810.69,0.14280366,163932840
"gdax","2021-05-03T17:23:52.000Z",626000,true,57810.69,0.15345581,163932841
"gdax","2021-05-03T17:23:52.000Z",808000,true,57816,0.00250736,163932842
"gdax","2021-05-03T17:23:52.000Z",924000,true,57816,0.00579337,163932843
"gdax","2021-05-03T17:23:53.000Z",17000,true,57816,0.19575794,163932844
"gdax","2021-05-03T17:23:53.000Z",31000,true,57816,0.26,163932845
"gdax","2021-05-03T17:23:53.000Z",49000,true,57816,0.07304133,163932846
"gdax","2021-05-03T17:23:53.000Z",139000,true,57817.88,0.00174124,163932847
"gdax","2021-05-03T17:23:53.000Z",139000,true,57819,0.24825876,163932848
"gdax","2021-05-03T17:23:53.000Z",184000,true,57819,0.1,163932849
"gdax","2021-05-03T17:23:53.000Z",193000,true,57819,0.00082638,163932850
"gdax","2021-05-03T17:23:53.000Z",252000,true,57819,0.0101,163932851
"gdax","2021-05-03T17:23:53.000Z",680000,false,57828.05,0.02824477,163932852
"gdax","2021-05-03T17:23:53.000Z",685000,true,57828.06,0.067853,163932853
"gdax","2021-05-03T17:23:53.000Z",762000,true,57828.06,0.0201,163932854
"gdax","2021-05-03T17:23:53.000Z",871000,true,57828.06,0.00040468,163932855
"gdax","2021-05-03T17:23:54.000Z",387000,true,57828.06,0.40684232,163932856
"gdax","2021-05-03T17:23:54.000Z",844000,false,57832.49,0.00434654,163932857
"gdax","2021-05-03T17:23:54.000Z",968000,true,57832.5,0.0165517,163932858
"gdax","2021-05-03T17:23:55.000Z",142000,true,57832.5,0.0052,163932861
"gdax","2021-05-03T17:23:55.000Z",142000,true,57832.5,0.17919038,163932860
"gdax","2021-05-03T17:23:55.000Z",142000,true,57832.5,0.0234483,163932859
"gdax","2021-05-03T17:23:55.000Z",498000,false,57833.29,0.00025435,163932862
"gdax","2021-05-03T17:23:55.000Z",992000,true,57837.76,0.01169632,163932866
"gdax","2021-05-03T17:23:55.000Z",992000,true,57833.3,0.00174238,163932863
"gdax","2021-05-03T17:23:55.000Z",992000,true,57833.3,0.00178199,163932864
"gdax","2021-05-03T17:23:55.000Z",992000,true,57833.81,0.00174156,163932865
"gdax","2021-05-03T17:23:56.000Z",352000,true,57837.76,0.00048213,163932867
"gdax","2021-05-03T17:23:56.000Z",543000,false,57837.75,0.00746,163932868
"gdax","2021-05-03T17:23:56.000Z",543000,false,57837.75,0.00123267,163932869
"gdax","2021-05-03T17:23:56.000Z",555000,true,57837.76,0.00508797,163932870
"gdax","2021-05-03T17:23:57.000Z",417000,true,57837.76,0.00031867,163932871
"gdax","2021-05-03T17:23:57.000Z",477000,true,57837.76,0.0118715,163932872
"gdax","2021-05-03T17:23:57.000Z",516000,true,57846.25,0.00321836,163932878
"gdax","2021-05-03T17:23:57.000Z",516000,true,57841.4,0.010133,163932874
"gdax","2021-05-03T17:23:57.000Z",516000,true,57837.76,0.01054341,163932873
"gdax","2021-05-03T17:23:57.000Z",516000,true,57842.08,0.00174124,163932875
"gdax","2021-05-03T17:23:57.000Z",516000,true,57842.37,0.00139078,163932876
"gdax","2021-05-03T17:23:57.000Z",516000,true,57842.37,0.00178194,163932877
"gdax","2021-05-03T17:23:57.000Z",629000,true,57841.11,0.00508797,163932879
"gdax","2021-05-03T17:23:57.000Z",973000,true,57841.11,0.00015515,163932880
"gdax","2021-05-03T17:23:58.000Z",495000,false,57841.1,0.02,163932881
"gdax","2021-05-03T17:23:59.000Z",702000,true,57841.11,0.00040444,163932882
"gdax","2021-05-03T17:24:00.000Z",27000,false,57841.1,0.00153204,163932883
"gdax","2021-05-03T17:24:00.000Z",515000,true,57841.11,0.00221688,163932885
"gdax","2021-05-03T17:24:00.000Z",515000,true,57841.11,0.00159556,163932884
"gdax","2021-05-03T17:24:00.000Z",515000,true,57841.11,0.00524312,163932886
"gdax","2021-05-03T17:24:00.000Z",515000,true,57841.11,0.00815431,163932887
"gdax","2021-05-03T17:24:00.000Z",646000,true,57841.11,0.00871902,163932888
"gdax","2021-05-03T17:24:00.000Z",673000,false,57841.1,0.02250128,163932889
"gdax","2021-05-03T17:24:00.000Z",801000,true,57841.11,0.01633093,163932890
"gdax","2021-05-03T17:24:00.000Z",971000,true,57841.11,0.00847602,163932891
"gdax","2021-05-03T17:24:00.000Z",978000,true,57841.11,0.00015509,163932892
"gdax","2021-05-03T17:24:01.000Z",303000,true,57841.11,0.00505641,163932893
"gdax","2021-05-03T17:24:01.000Z",694000,true,57841.11,0.00496347,163932894
"gdax","2021-05-03T17:24:01.000Z",779000,true,57841.11,0.13663627,163932895
"gdax","2021-05-03T17:24:02.000Z",3000,false,57841.1,0.0172,163932898
"gdax","2021-05-03T17:24:02.000Z",3000,false,57841.1,0.03549872,163932896
"gdax","2021-05-03T17:24:02.000Z",3000,false,57841.09,0.0218,163932899
"gdax","2021-05-03T17:24:02.000Z",3000,false,57841.1,0.0218,163932897
"gdax","2021-05-03T17:24:02.000Z",198000,true,57837.76,0.00186226,163932902
"gdax","2021-05-03T17:24:02.000Z",198000,true,57837.76,0.00746,163932901
"gdax","2021-05-03T17:24:02.000Z",198000,true,57837.76,0.00746,163932900
"gdax","2021-05-03T17:24:02.000Z",227000,true,57837.76,0.49765101,163932904
"gdax","2021-05-03T17:24:02.000Z",227000,true,57837.76,0.00559774,163932903
"gdax","2021-05-03T17:24:02.000Z",436000,false,57837.75,0.0021147,163932905
"gdax","2021-05-03T17:24:02.000Z",460000,false,57837.75,0.00417569,163932906
"gdax","2021-05-03T17:24:02.000Z",737000,true,57837.76,0.00040467,163932907
"gdax","2021-05-03T17:24:02.000Z",967000,true,57837.76,0.00123965,163932908
"gdax","2021-05-03T17:24:03.000Z",174000,true,57841.09,0.02778138,163932910
"gdax","2021-05-03T17:24:03.000Z",174000,true,57837.76,0.05696225,163932909
"gdax","2021-05-03T17:24:03.000Z",211000,true,57841.09,0.01654119,163932911
"gdax","2021-05-03T17:24:03.000Z",529000,false,57838.35,0.00041555,163932912
"gdax","2021-05-03T17:24:03.000Z",624000,true,57837.78,0.00082637,163932913
"gdax","2021-05-03T17:24:04.000Z",68000,true,57841.09,0.02626917,163932917
"gdax","2021-05-03T17:24:04.000Z",68000,true,57837.76,0.00746,163932915
"gdax","2021-05-03T17:24:04.000Z",68000,true,57837.76,0.00746,163932914
"gdax","2021-05-03T17:24:04.000Z",68000,true,57837.76,0.00663363,163932916
"gdax","2021-05-03T17:24:04.000Z",246000,true,57837.76,0.00040449,163932918
"gdax","2021-05-03T17:24:04.000Z",347000,true,57837.76,0.00338957,163932919
"gdax","2021-05-03T17:24:04.000Z",536000,false,57837.75,0.00500042,163932920
"gdax","2021-05-03T17:24:05.000Z",372000,true,57837.76,0.00040463,163932921
"gdax","2021-05-03T17:24:05.000Z",514000,true,57837.76,0.00404429,163932922
"gdax","2021-05-03T17:24:05.000Z",514000,true,57837.76,0.00301108,163932923
"gdax","2021-05-03T17:24:05.000Z",514000,true,57841.07,0.00123061,163932924
"gdax","2021-05-03T17:24:05.000Z",717000,true,57839.93,0.00746,163932925
"gdax","2021-05-03T17:24:05.000Z",717000,true,57845.58,0.00247168,163932926
"gdax","2021-05-03T17:24:05.000Z",898000,true,57845.57,0.00848162,163932927
"gdax","2021-05-03T17:24:06.000Z",328000,false,57843.04,0.00220538,163932928
"gdax","2021-05-03T17:24:06.000Z",633000,true,57843.06,0.00746,163932929
"gdax","2021-05-03T17:24:06.000Z",633000,true,57845.58,0.00949911,163932930
"gdax","2021-05-03T17:24:07.000Z",132000,true,57845.58,0.000155,163932931
"gdax","2021-05-03T17:24:07.000Z",497000,true,57845.58,0.00505408,163932932
"gdax","2021-05-03T17:24:07.000Z",627000,false,57845.57,0.0100348,163932933
"gdax","2021-05-03T17:24:07.000Z",823000,true,57845.58,0.00082641,163932934
"gdax","2021-05-03T17:24:07.000Z",882000,true,57845.58,0.08474363,163932935
"gdax","2021-05-03T17:24:08.000Z",891000,true,57845.86,0.01469999,163932937
"gdax","2021-05-03T17:24:08.000Z",891000,true,57845.58,0.0058,163932936
"gdax","2021-05-03T17:24:09.000Z",623000,true,57846.25,0.00902786,163932938
"gdax","2021-05-03T17:24:09.000Z",972000,true,57846.25,0.00067111,163932939
"gdax","2021-05-03T17:24:10.000Z",687000,false,57843.97,0.05,163932941
"gdax","2021-05-03T17:24:10.000Z",687000,false,57843.97,0.0214,163932942
"gdax","2021-05-03T17:24:10.000Z",687000,false,57843.98,0.0214,163932940
"gdax","2021-05-03T17:24:11.000Z",690000,true,57841.11,0.00074028,163932943
"gdax","2021-05-03T17:24:11.000Z",737000,true,57841.11,0.00026683,163932944
"gdax","2021-05-03T17:24:11.000Z",952000,false,57841.1,0.0001,163932945
"gdax","2021-05-03T17:24:11.000Z",961000,false,57841.1,0.0212,163932946
"gdax","2021-05-03T17:24:11.000Z",980000,false,57841.09,0.0212,163932947
"gdax","2021-05-03T17:24:11.000Z",998000,false,57841,0.0396,163932948
"gdax","2021-05-03T17:24:12.000Z",460000,true,57841.01,0.00048185,163932949
"gdax","2021-05-03T17:24:12.000Z",713000,false,57841,0.00000368,163932950
"gdax","2021-05-03T17:24:12.000Z",713000,false,57841,0.0212,163932951
"gdax","2021-05-03T17:24:12.000Z",713000,false,57840.99,0.0212,163932952
"gdax","2021-05-03T17:24:12.000Z",908000,false,57837.75,0.005,163932953
"gdax","2021-05-03T17:24:13.000Z",402000,true,57832.44,0.00058514,163932954
"gdax","2021-05-03T17:24:13.000Z",541000,true,57832.44,0.00040435,163932955
"gdax","2021-05-03T17:24:13.000Z",663000,true,57832.44,0.00018947,163932956
"gdax","2021-05-03T17:24:13.000Z",903000,false,57830.12,0.085,163932962
"gdax","2021-05-03T17:24:13.000Z",903000,false,57830.13,0.05,163932961
"gdax","2021-05-03T17:24:13.000Z",903000,false,57832.42,0.0212,163932960
"gdax","2021-05-03T17:24:13.000Z",903000,false,57832.43,0.00174124,163932959
"gdax","2021-05-03T17:24:13.000Z",903000,false,57832.43,0.0212,163932958
"gdax","2021-05-03T17:24:13.000Z",903000,false,57832.43,0.0086456,163932957
"gdax","2021-05-03T17:24:14.000Z",137000,true,57832.44,0.00165406,163932963
"gdax","2021-05-03T17:24:14.000Z",208000,false,57832.43,0.00035526,163932964
"gdax","2021-05-03T17:24:14.000Z",382000,true,57832.44,0.00013744,163932965
"gdax","2021-05-03T17:24:14.000Z",559000,false,57832.43,0.00987712,163932966
"gdax","2021-05-03T17:24:14.000Z",842000,true,57826.75,0.0016,163932967
"gdax","2021-05-03T17:24:14.000Z",852000,false,57826.74,0.0001068,163932968
"gdax","2021-05-03T17:24:14.000Z",887000,true,57826.75,0.00015741,163932971
"gdax","2021-05-03T17:24:14.000Z",887000,true,57826.75,0.00586,163932969
"gdax","2021-05-03T17:24:14.000Z",887000,true,57826.75,0.00746,163932970
"gdax","2021-05-03T17:24:15.000Z",357000,false,57826.74,0.00056037,163932972
"gdax","2021-05-03T17:24:15.000Z",658000,false,57826.74,0.00505408,163932973
"gdax","2021-05-03T17:24:16.000Z",54000,true,57826.75,0.00065391,163932974
"gdax","2021-05-03T17:24:16.000Z",108000,true,57826.75,0.00235695,163932975
"gdax","2021-05-03T17:24:16.000Z",135000,false,57826.74,0.01177442,163932978
"gdax","2021-05-03T17:24:16.000Z",135000,false,57826.74,0.00932,163932977
"gdax","2021-05-03T17:24:16.000Z",135000,false,57826.74,0.01438555,163932976
"gdax","2021-05-03T17:24:16.000Z",325000,false,57826.74,0.00434357,163932979
"gdax","2021-05-03T17:24:16.000Z",583000,false,57826.74,0.02729152,163932982
"gdax","2021-05-03T17:24:16.000Z",583000,false,57826.74,0.00561445,163932981
"gdax","2021-05-03T17:24:16.000Z",583000,false,57826.74,0.00478201,163932980
"gdax","2021-05-03T17:24:16.000Z",634000,false,57826.74,0.00100792,163932983
"gdax","2021-05-03T17:24:17.000Z",68000,true,57832.44,0.05326827,163932985
"gdax","2021-05-03T17:24:17.000Z",68000,true,57826.75,0.00173173,163932984
"gdax","2021-05-03T17:24:17.000Z",529000,false,57832.43,0.00283326,163932986
"gdax","2021-05-03T17:24:17.000Z",576000,true,57832.44,0.2828,163932987
"gdax","2021-05-03T17:24:17.000Z",768000,true,57832.44,0.00003173,163932988
"gdax","2021-05-03T17:24:17.000Z",768000,true,57841.11,0.00120691,163932989
"gdax","2021-05-03T17:24:18.000Z",878000,true,57841.11,0.00166888,163932990
"gdax","2021-05-03T17:24:19.000Z",13000,false,57841.1,0.01922305,163932991
"gdax","2021-05-03T17:24:19.000Z",221000,true,57841.1,0.0004045,163932992
"gdax","2021-05-03T17:24:19.000Z",237000,true,57841.11,0.00082584,163932993
"gdax","2021-05-03T17:24:20.000Z",219000,false,57837.56,0.08545493,163932998
"gdax","2021-05-03T17:24:20.000Z",219000,false,57841.1,0.0207,163932996
"gdax","2021-05-03T17:24:20.000Z",219000,false,57841.1,0.02,163932994
"gdax","2021-05-03T17:24:20.000Z",219000,false,57841.1,0.00932,163932995
"gdax","2021-05-03T17:24:20.000Z",219000,false,57841.09,0.0207,163932997
"gdax","2021-05-03T17:24:20.000Z",240000,false,57837.56,0.02744807,163932999
"gdax","2021-05-03T17:24:20.000Z",448000,true,57841.11,0.00048188,163933000
"gdax","2021-05-03T17:24:20.000Z",562000,false,57841.1,0.00329479,163933001
"gdax","2021-05-03T17:24:20.000Z",569000,true,57841.11,0.0033086,163933002
"gdax","2021-05-03T17:24:20.000Z",875000,true,57841.11,0.00148899,163933003
"gdax","2021-05-03T17:24:20.000Z",954000,false,57841.1,0.00012958,163933004
"gdax","2021-05-03T17:24:21.000Z",101000,false,57841.1,0.01737562,163933005
"gdax","2021-05-03T17:24:21.000Z",256000,true,57841.11,0.00106691,163933006
"gdax","2021-05-03T17:24:21.000Z",582000,false,57841.1,0.01884599,163933007
"gdax","2021-05-03T17:24:22.000Z",403000,true,57841.1,0.00827266,163933008
"gdax","2021-05-03T17:24:22.000Z",414000,true,57841.1,0.00098073,163933009
"gdax","2021-05-03T17:24:22.000Z",543000,true,57837.58,0.00068063,163933011
"gdax","2021-05-03T17:24:22.000Z",543000,true,57837.58,0.00190681,163933010
"gdax","2021-05-03T17:24:22.000Z",716000,true,57837.58,0.00017277,163933012
"gdax","2021-05-03T17:24:23.000Z",17000,true,57837.58,0.00166913,163933013
"gdax","2021-05-03T17:24:23.000Z",214000,false,57837.57,0.00013904,163933014
"gdax","2021-05-03T17:24:23.000Z",253000,true,57837.58,0.00154736,163933015
"gdax","2021-05-03T17:24:23.000Z",253000,true,57837.58,0.00555319,163933016
"gdax","2021-05-03T17:24:23.000Z",253000,true,57837.58,0.00190681,163933017
"gdax","2021-05-03T17:24:23.000Z",253000,true,57837.58,0.00100297,163933018
"gdax","2021-05-03T17:24:23.000Z",253000,true,57841.1,0.03895881,163933019
"gdax","2021-05-03T17:24:23.000Z",253000,true,57841.11,0.05103086,163933020
"gdax","2021-05-03T17:24:23.000Z",556000,false,57839.5,0.0018592,163933021
"gdax","2021-05-03T17:24:23.000Z",568000,false,57839.51,0.04444775,163933022
"gdax","2021-05-03T17:24:23.000Z",568000,false,57839.5,0.04245194,163933023
"gdax","2021-05-03T17:24:23.000Z",598000,false,57839.51,0.00257239,163933024
"gdax","2021-05-03T17:24:23.000Z",713000,true,57841.11,0.00847511,163933025
"gdax","2021-05-03T17:24:23.000Z",875000,true,57841.11,0.01695117,163933026
"gdax","2021-05-03T17:24:24.000Z",705000,false,57841.09,0.01804852,163933027
"gdax","2021-05-03T17:24:24.000Z",708000,false,57839.51,0.01608901,163933029
"gdax","2021-05-03T17:24:24.000Z",708000,false,57841.09,0.00195148,163933028
"gdax","2021-05-03T17:24:25.000Z",244000,true,57839.52,0.00257601,163933031
